property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
154,154,154,301 Main Street #23F,San Francisco (South Beach),2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-23f/,2015-07-26 02:21:31,2015-08-02 16:33:21,37.7894,-122.391,4.83899e-05,"301 Main Street #23F, San Francisco (South Beach)",154,5500,closed,,2014-03-11,,2015-07-26 02:26:36,2015-07-26 02:26:36,154,rental
155,155,155,388 Townsend Street #4,San Francisco (SOMA),1,2,940,climbsf_rented,http://www.climbsf.com/for-rent/388-townsend-st-4/,2015-07-26 02:21:31,2015-08-02 16:33:22,37.7759,-122.397,2.76722,"388 Townsend Street #4, San Francisco (SOMA)",155,3700,closed,,2014-03-25,,2015-07-26 02:26:37,2015-07-26 02:26:37,155,rental
156,156,156,225 Grandview Avenue,San Francisco (Noe Valley),3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/225-grand-view-ave/,2015-07-26 02:21:32,2015-08-02 16:33:24,37.7547,-122.441,119.374,"225 Grandview Avenue, San Francisco (Noe Valley)",156,9500,closed,,2014-04-09,,2015-07-26 02:26:38,2015-07-26 02:26:38,156,rental
157,157,157,1160 Mission Street #2303,San Francisco (SOMA),1,1,745,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-2303/,2015-07-26 02:21:32,2015-08-02 16:33:26,37.7784,-122.412,12.0417,"1160 Mission Street #2303, San Francisco (SOMA)",157,3600,closed,,2014-04-15,,2015-07-26 02:26:40,2015-07-26 02:26:40,157,rental
158,158,158,One Hawthorne Street #2J,San Francisco (SOMA),1,1,794,climbsf_rented,http://www.climbsf.com/for-rent/1-hawthorne-st-2j/,2015-07-26 02:21:33,2015-08-02 16:33:27,37.7857,-122.399,8.63035,"One Hawthorne Street #2J, San Francisco (SOMA)",158,3300,closed,,2013-07-22,,2015-07-26 02:26:41,2015-07-26 02:26:41,158,rental
159,159,159,338 Spear Street #39A,San Francisco (South Beach),2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-39a/,2015-07-26 02:21:33,2015-08-02 16:33:29,37.7894,-122.391,0.0,"338 Spear Street #39A, San Francisco (South Beach)",159,6700,closed,,2013-08-01,,2015-07-26 02:26:42,2015-07-26 02:26:42,159,rental
160,160,160,2030 Third Street #6,San Francisco (Central Waterfront),1,2,882,climbsf_rented,http://www.climbsf.com/for-rent/2030-3rd-st-6/,2015-07-26 02:21:34,2015-08-02 16:33:31,37.7637,-122.389,6.3825,"2030 Third Street #6, San Francisco (Central Waterfront)",160,3500,closed,,2013-08-16,,2015-07-26 02:26:44,2015-07-26 02:26:44,160,rental
161,161,161,325 Berry Street #701,San Francisco (Mission Bay),2,2,1903,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-701/,2015-07-26 02:21:35,2015-08-02 16:33:32,37.7736,-122.396,2.45283,"325 Berry Street #701, San Francisco (Mission Bay)",161,6500,closed,,2013-09-18,,2015-07-26 02:26:45,2015-07-26 02:26:45,161,rental
162,162,162,219 Brannan Street #7E,San Francisco (South Beach),2,2,1116,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-7e/,2015-07-26 02:21:35,2015-08-02 16:33:34,37.783,-122.39,4.0227,"219 Brannan Street #7E, San Francisco (South Beach)",162,5200,closed,,2013-10-15,,2015-07-26 02:26:46,2015-07-26 02:26:46,162,rental
163,163,163,1921 Jefferson Street #302,San Francisco (Marina),1,1,550,climbsf_rented,http://www.climbsf.com/for-rent/1921-jefferson-st-302/,2015-07-26 02:21:36,2015-08-02 16:33:36,37.8044,-122.444,6.60398,"1921 Jefferson Street #302, San Francisco (Marina)",163,2600,closed,,2013-10-29,,2015-07-26 02:26:48,2015-07-26 02:26:48,163,rental
164,164,164,318 Spear Street #5C,San Francisco (South Beach),1,1,842,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5c/,2015-07-26 02:21:36,2015-08-02 16:33:37,37.7897,-122.391,0.0,"318 Spear Street #5C, San Francisco (South Beach)",164,3700,closed,,2013-11-25,,2015-07-26 02:26:49,2015-07-26 02:26:49,164,rental
165,165,165,425 1st Street #3704,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3704/,2015-07-26 02:21:37,2015-08-02 16:33:39,37.7858,-122.392,31.017,"425 1st Street #3704, San Francisco (Rincon Hill)",165,3300,closed,,2013-12-16,,2015-07-26 02:26:50,2015-07-26 02:26:50,165,rental
166,166,166,74 New Montgomery Street #515,San Francisco (SOMA),1,1,824,climbsf_rented,http://www.climbsf.com/for-rent/74-new-montgomery-st-515/,2015-07-26 02:21:37,2015-08-02 16:33:41,37.7875,-122.401,7.64144,"74 New Montgomery Street #515, San Francisco (SOMA)",166,3700,closed,,2013-12-26,,2015-07-26 02:26:52,2015-07-26 02:26:52,166,rental
167,167,167,970 Duncan Street #304F,San Francisco (Diamond Heights),2,2,1175,climbsf_rented,http://www.climbsf.com/for-rent/970-duncan-st-304f/,2015-07-26 02:21:38,2015-08-02 16:33:42,37.7454,-122.442,187.545,"970 Duncan Street #304F, San Francisco (Diamond Heights)",167,3300,closed,,2014-01-13,,2015-07-26 02:26:53,2015-07-26 02:26:53,167,rental
168,168,168,374 27th Avenue,San Francisco (Central Richmond),2,1,1350,climbsf_rented,http://www.climbsf.com/for-rent/374-27th-ave/,2015-07-26 02:21:39,2015-08-02 16:33:44,37.7824,-122.487,49.1082,"374 27th Avenue, San Francisco (Central Richmond)",168,3900,closed,,2014-01-29,,2015-07-26 02:26:54,2015-07-26 02:26:54,168,rental
169,169,169,300 Ivy Street #503,San Francisco (Hayes Valley),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/300-ivy-st-503/,2015-07-26 02:21:39,2015-08-02 16:33:46,37.7774,-122.423,20.4928,"300 Ivy Street #503, San Francisco (Hayes Valley)",169,3500,closed,,2014-02-18,,2015-07-26 02:26:56,2015-07-26 02:26:56,169,rental
170,170,170,435 China Basin Street #441,San Francisco (Mission Bay),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-441/,2015-07-26 02:21:40,2015-08-02 16:33:47,37.7716,-122.389,1.8728,"435 China Basin Street #441, San Francisco (Mission Bay)",170,4900,closed,,2014-02-25,,2015-07-26 02:26:57,2015-07-26 02:26:57,170,rental
171,171,171,655 Fifth Street #1,San Francisco (SOMA),1,2,1000,climbsf_rented,http://www.climbsf.com/for-rent/655-5th-st-1/,2015-07-26 02:21:40,2015-08-02 16:33:49,37.7759,-122.398,2.73163,"655 Fifth Street #1, San Francisco (SOMA)",171,3600,closed,,2014-03-11,,2015-07-26 02:26:58,2015-07-26 02:26:58,171,rental
172,172,172,325 Berry Street #502,San Francisco (Mission Bay),2,2,1514,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-502/,2015-07-26 02:21:41,2015-08-02 16:33:51,37.7736,-122.396,2.45283,"325 Berry Street #502, San Francisco (Mission Bay)",172,5900,closed,,2014-03-25,,2015-07-26 02:26:59,2015-07-26 02:26:59,172,rental
173,173,173,301 Main Street #3B,San Francisco (South Beach),2,2,1820,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-3b/,2015-07-26 02:21:41,2015-08-02 16:33:52,37.7894,-122.391,4.83899e-05,"301 Main Street #3B, San Francisco (South Beach)",173,5975,closed,,2014-04-09,,2015-07-26 02:27:01,2015-07-26 02:27:01,173,rental
174,174,174,74 New Montgomery Street #416,San Francisco (Yerba Buena),2,2,1123,climbsf_rented,http://www.climbsf.com/for-rent/74-new-montgomery-st-416/,2015-07-26 02:21:42,2015-08-02 16:33:54,37.7875,-122.401,7.64144,"74 New Montgomery Street #416, San Francisco (Yerba Buena)",174,4500,closed,,2014-04-22,,2015-07-26 02:27:02,2015-07-26 02:27:02,174,rental
175,175,175,301 Main Street #14F,San Francisco (South Beach),2,2,1307,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-14f/,2015-07-26 02:21:43,2015-08-02 16:33:56,37.7894,-122.391,4.83899e-05,"301 Main Street #14F, San Francisco (South Beach)",175,5950,closed,,2014-04-22,,2015-07-26 02:27:03,2015-07-26 02:27:03,175,rental
176,176,176,250 King Street #553,San Francisco (Mission Bay),0,1,556,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-553/,2015-07-26 02:21:43,2015-08-02 16:33:57,37.7782,-122.393,5.82981,"250 King Street #553, San Francisco (Mission Bay)",176,2975,closed,,2014-05-13,,2015-07-26 02:27:05,2015-07-26 02:27:05,176,rental
177,177,177,501 Crescent Way #5107,San Francisco (Candlestick Point),2,2,1057,climbsf_rented,http://www.climbsf.com/for-rent/501-crescent-way-5107/,2015-07-26 02:21:44,2015-08-02 16:33:59,37.735,-122.416,48.1922,"501 Crescent Way #5107, San Francisco ",177,2800,closed,,2014-06-02,,2015-07-26 02:27:06,2015-07-26 02:27:06,177,rental
178,178,178,338 Spear Street #35C,San Francisco (South Beach),3,3,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-35c/,2015-07-26 02:21:44,2015-08-02 16:34:01,37.7894,-122.391,0.0,"338 Spear Street #35C, San Francisco (South Beach)",178,7800,closed,,2014-06-12,,2015-07-26 02:27:07,2015-07-26 02:27:07,178,rental
179,179,179,425 First Street #3807,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3807/,2015-07-26 02:21:45,2015-08-02 16:34:02,37.7858,-122.392,31.017,"425 First Street #3807, San Francisco (South Beach)",179,4200,closed,,2014-06-20,,2015-07-26 02:27:09,2015-07-26 02:27:09,179,rental
180,180,180,325 Berry Street #710,San Francisco (Mission Bay),1,1,1112,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-710/,2015-07-26 02:21:46,2015-08-02 16:34:04,37.7736,-122.396,2.45283,"325 Berry Street #710, San Francisco (Mission Bay)",180,3600,closed,,2014-07-01,,2015-07-26 02:27:10,2015-07-26 02:27:10,180,rental
181,181,181,155 Wood Street #155,San Francisco (Lone Mountain),3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/155-wood-st-155/,2015-07-26 02:21:46,2015-08-02 16:34:05,37.7815,-122.449,83.0102,"155 Wood Street #155, San Francisco (Lone Mountain)",181,4200,closed,,2014-04-25,,2015-07-26 02:27:11,2015-07-26 02:27:11,181,rental
182,182,182,8 Buchanan Street #600,San Francisco (Hayes Valley),2,1,881,climbsf_rented,http://www.climbsf.com/for-rent/8-buchanan-st-600/,2015-07-26 02:21:47,2015-08-02 16:34:07,37.7697,-122.427,35.6563,"8 Buchanan Street #600, San Francisco (Hayes Valley)",182,4000,closed,,2014-05-13,,2015-07-26 02:27:13,2015-07-26 02:27:13,182,rental
183,183,183,767 Bryant Street #403,San Francisco (SOMA),2,2,1951,climbsf_rented,http://www.climbsf.com/for-rent/767-bryant-st-403/,2015-07-26 02:21:47,2015-08-02 16:34:09,37.7764,-122.402,2.6443,"767 Bryant Street #403, San Francisco (SOMA)",183,5800,closed,,2014-06-02,,2015-07-26 02:27:14,2015-07-26 02:27:14,183,rental
184,184,184,1661 18th Street,San Francisco (Potrero Hill),2,2,1050,climbsf_rented,http://www.climbsf.com/for-rent/1661-18th-st/,2015-07-26 02:21:48,2015-08-02 16:34:10,37.7623,-122.399,10.7957,"1661 18th Street, San Francisco (Potrero Hill)",184,4400,closed,,2014-06-17,,2015-07-26 02:27:15,2015-07-26 02:27:15,184,rental
185,185,185,301 Mission Street #14D,San Francisco (South Beach),1,1,789,climbsf_rented,http://www.climbsf.com/for-rent/301-mission-st-14d/,2015-07-26 02:21:48,2015-08-02 16:34:12,37.7905,-122.396,0.0,"301 Mission Street #14D, San Francisco (South Beach)",185,2950,closed,,2014-06-20,,2015-07-26 02:27:17,2015-07-26 02:27:17,185,rental
186,186,186,260 King Street #907,San Francisco (Mission Bay),1,1,896,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-907/,2015-07-26 02:21:49,2015-08-02 16:34:14,37.7774,-122.394,4.2732,"260 King Street #907, San Francisco (Mission Bay)",186,3650,closed,,2014-04-28,,2015-07-26 02:27:18,2015-07-26 02:27:18,186,rental
187,187,187,240 Lombard Street #435,San Francisco (North Waterfront),0,1,477,climbsf_rented,http://www.climbsf.com/for-rent/240-lombard-st-435/,2015-07-26 02:21:50,2015-08-02 16:34:15,37.8041,-122.405,5.97081,"240 Lombard Street #435, San Francisco ",187,2500,closed,,2014-05-20,,2015-07-26 02:27:19,2015-07-26 02:27:19,187,rental
188,188,188,330 Mississippi Street,San Francisco (Potrero Hill),3,2,1735,climbsf_rented,http://www.climbsf.com/for-rent/330-mississippi-st/,2015-07-26 02:21:50,2015-08-02 16:34:17,37.7621,-122.395,38.7995,"330 Mississippi Street, San Francisco (Potrero Hill)",188,5900,closed,,2014-06-04,,2015-07-26 02:27:20,2015-07-26 02:27:20,188,rental
189,189,189,301 Crescent Court #3107,San Francisco (Candlestick Point),2,2,892,climbsf_rented,http://www.climbsf.com/for-rent/301-crescent-ct-3107/,2015-07-26 02:21:51,2015-08-02 16:34:19,37.7352,-122.419,63.9895,"301 Crescent Court #3107, San Francisco ",189,2850,open,2015-07-26,,,2015-07-26 02:27:22,2015-08-16 16:47:01,189,rental
190,190,190,555 Fourth Street #928,San Francisco (South Beach),1,1,694,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-928/,2015-07-26 02:21:51,2015-08-02 16:34:20,37.7791,-122.397,3.09988,"555 Fourth Street #928, San Francisco (South Beach)",190,3500,closed,,2014-06-21,,2015-07-26 02:27:23,2015-07-26 02:27:23,190,rental
191,191,191,1328 Mission Street #5,San Francisco (SOMA),1,1,1145,climbsf_rented,http://www.climbsf.com/for-rent/1328-mission-st-5/,2015-07-26 02:21:52,2015-08-02 16:34:22,37.7761,-122.415,15.0464,"1328 Mission Street #5, San Francisco (SOMA)",191,3600,closed,,2014-05-06,,2015-07-26 02:27:24,2015-07-26 02:27:24,191,rental
192,192,192,306 Eureka Street,San Francisco (Eureka Valley-Dolores Heights),1,1,756,climbsf_rented,http://www.climbsf.com/for-rent/306-eureka-st/,2015-07-26 02:21:52,2015-08-02 16:34:24,37.7572,-122.438,83.7298,"306 Eureka Street, San Francisco (Eureka Valley-Dolores Heights)",192,3250,closed,,2014-05-20,,2015-07-26 02:27:26,2015-07-26 02:27:26,192,rental
193,193,193,101 Marina Boulevard,San Francisco (Marina),3,3,3000,climbsf_rented,http://www.climbsf.com/for-rent/101-marina-blvd/,2015-07-26 02:21:53,2015-08-02 16:34:25,37.805,-122.434,6.16826,"101 Marina Boulevard, San Francisco (Marina)",193,9800,closed,,2014-06-11,,2015-07-26 02:27:27,2015-07-26 02:27:27,193,rental
194,194,194,425 1st Street #4404,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-4404/,2015-07-26 02:21:54,2015-08-02 16:34:27,37.7858,-122.392,31.017,"425 1st Street #4404, San Francisco (Rincon Hill)",194,3750,closed,,2014-06-17,,2015-07-26 02:27:28,2015-07-26 02:27:28,194,rental
195,195,195,181 O'Farrell Street #502,San Francisco (Downtown San Francisco),1,1,1499,climbsf_rented,http://www.climbsf.com/for-rent/181-ofarrell-st-502/,2015-07-26 02:21:54,2015-08-02 16:34:29,37.7863,-122.408,15.3914,"181 O'Farrell Street #502, San Francisco (Downtown San Francisco)",195,4000,closed,,2014-06-24,,2015-07-26 02:27:30,2015-07-26 02:27:30,195,rental
196,196,196,400 Beale Street #1312,San Francisco (South Beach),2,2,1075,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-1312/,2015-07-26 02:21:55,2015-08-02 16:34:30,37.7871,-122.391,7.36737,"400 Beale Street #1312, San Francisco (South Beach)",196,3975,closed,,2014-05-12,,2015-07-26 02:27:31,2015-07-26 02:27:31,196,rental
197,197,197,400 Beale Street #706,San Francisco (South Beach),2,1,1038,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-706/,2015-07-26 02:21:56,2015-08-02 16:34:32,37.7871,-122.391,7.36737,"400 Beale Street #706, San Francisco (South Beach)",197,3825,closed,,2014-05-20,,2015-07-26 02:27:32,2015-07-26 02:27:32,197,rental
198,198,198,229 Brannan Street #17C,San Francisco (South Beach),2,2,1387,climbsf_rented,http://www.climbsf.com/for-rent/229-brannan-st-17c/,2015-07-26 02:21:56,2015-08-02 16:34:34,37.7826,-122.39,6.83539,"229 Brannan Street #17C, San Francisco (South Beach)",198,5900,closed,,2014-06-11,,2015-07-26 02:27:33,2015-07-26 02:27:33,198,rental
199,199,199,2 Mint Plaza #203,San Francisco (SOMA),0,1,0,climbsf_rented,http://www.climbsf.com/for-rent/2-mint-plaza-203/,2015-07-26 02:21:57,2015-08-02 16:34:36,37.7831,-122.408,9.74853,"2 Mint Plaza #203, San Francisco (SOMA)",199,2775,closed,,2014-06-20,,2015-07-26 02:27:35,2015-07-26 02:27:35,199,rental
200,200,200,1945 Jackson Street,San Francisco (Pacific Heights),3,1,1643,climbsf_rented,http://www.climbsf.com/for-rent/1945-jackson-st/,2015-07-26 02:21:58,2015-08-02 16:34:38,37.7931,-122.427,90.9586,"1945 Jackson Street, San Francisco (Pacific Heights)",200,5975,closed,,2014-06-30,,2015-07-26 02:27:36,2015-07-26 02:27:36,200,rental
201,201,201,1047 Mississippi Street #7,San Francisco (Potrero Hill),1,1,890,climbsf_rented,http://www.climbsf.com/for-rent/1047-mississippi-st-7/,2015-07-26 02:21:58,2015-08-02 16:34:40,37.7532,-122.393,28.8087,"1047 Mississippi Street #7, San Francisco (Potrero Hill)",201,3450,closed,,2014-07-02,,2015-07-26 02:27:38,2015-07-26 02:27:38,201,rental
202,202,202,1782 Quint Street,San Francisco (Portola),3,2,1270,climbsf_rented,http://www.climbsf.com/for-rent/1782-quint-st/,2015-07-26 02:21:59,2015-08-02 16:34:41,37.7349,-122.399,60.0281,"1782 Quint Street, San Francisco (Portola)",202,3600,closed,,2014-07-07,,2015-07-26 02:27:39,2015-07-26 02:27:39,202,rental
203,203,203,935 Union Street,San Francisco (Russian Hill),2,3,1600,climbsf_rented,http://www.climbsf.com/for-rent/935-union-st/,2015-07-26 02:21:59,2015-08-02 16:34:43,37.7997,-122.415,56.3208,"935 Union Street, San Francisco (Russian Hill)",203,5450,closed,,2014-07-14,,2015-07-26 02:27:40,2015-07-26 02:27:40,203,rental
204,204,204,461 2nd St. #557T,San Francisco (South Beach),1,1,1812,climbsf_rented,http://www.climbsf.com/for-rent/461-2nd-st-557t/,2015-07-26 02:22:00,2015-08-02 16:34:45,37.7838,-122.394,17.879,"461 2nd St. #557T, San Francisco (South Beach)",204,6750,closed,,2014-07-14,,2015-07-26 02:27:42,2015-07-26 02:27:42,204,rental
205,205,205,1839 Jefferson Street,San Francisco (Marina),2,2,1460,climbsf_rented,http://www.climbsf.com/for-rent/1839-jefferson-st/,2015-07-26 02:22:01,2015-08-02 16:34:46,37.8048,-122.443,5.30748,"1839 Jefferson Street, San Francisco (Marina)",205,6400,closed,,2014-07-14,,2015-07-26 02:27:43,2015-07-26 02:27:43,205,rental
206,206,206,1788 Clay Street #701,San Francisco (Nob Hill),1,1,754,climbsf_rented,http://www.climbsf.com/for-rent/1788-clay-st-701/,2015-07-26 02:22:01,2015-08-02 16:34:48,37.7925,-122.422,60.4305,"1788 Clay Street #701, San Francisco (Nob Hill)",206,3900,closed,,2014-07-15,,2015-07-26 02:27:45,2015-07-26 02:27:45,206,rental
207,207,207,338 Spear Street #17G,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-17g/,2015-07-26 02:22:02,2015-08-02 16:34:50,37.7894,-122.391,0.0,"338 Spear Street #17G, San Francisco (South Beach)",207,3650,closed,,2014-07-21,,2015-07-26 02:27:46,2015-07-26 02:27:46,207,rental
208,208,208,217 Theresa Street,San Francisco (Mission Terrace),2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/217-theresa-st/,2015-07-26 02:22:02,2015-08-02 16:34:51,37.7296,-122.436,40.1391,"217 Theresa Street, San Francisco (Mission Terrace)",208,0,closed,,2014-07-28,,2015-07-26 02:27:47,2015-07-26 02:27:47,208,rental
209,209,209,717 San Bruno Avenue,San Francisco (Potrero Hill),2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/717-san-bruno-ave/,2015-07-26 02:22:03,2015-08-02 16:34:53,37.7603,-122.405,66.2858,"717 San Bruno Avenue, San Francisco (Potrero Hill)",209,3800,closed,,2014-07-28,,2015-07-26 02:27:49,2015-07-26 02:27:49,209,rental
210,210,210,451 Kansas Street #362,San Francisco (Potrero Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-362/,2015-07-26 02:22:03,2015-08-02 16:34:55,37.7639,-122.403,21.4412,"451 Kansas Street #362, San Francisco (Potrero Hill)",210,3750,closed,,2014-08-01,,2015-07-26 02:27:50,2015-07-26 02:27:50,210,rental
211,211,211,425 1st Street #3205,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3205/,2015-07-26 02:22:04,2015-08-02 16:34:56,37.7858,-122.392,31.017,"425 1st Street #3205, San Francisco (Rincon Hill)",211,3700,closed,,2014-08-08,,2015-07-26 02:27:51,2015-07-26 02:27:51,211,rental
212,212,212,420 Mission Bay Boulevard North #308,San Francisco (Mission Bay),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/420-mission-bay-blvd-n-308/,2015-07-26 02:22:05,2015-08-02 16:34:58,37.7712,-122.388,2.25164,"420 Mission Bay Boulevard North #308, San Francisco (Mission Bay)",212,4975,closed,,2014-08-08,,2015-07-26 02:27:52,2015-07-26 02:27:52,212,rental
213,213,213,1735 Beach Street,San Francisco (Marina),2,2,2200,climbsf_rented,http://www.climbsf.com/for-rent/1735-beach-st/,2015-07-26 02:22:05,2015-08-02 16:35:00,37.804,-122.438,7.70247,"1735 Beach Street, San Francisco (Marina)",213,7400,closed,,2014-08-11,,2015-07-26 02:27:54,2015-07-26 02:27:54,213,rental
214,214,214,250 King Street #604,San Francisco (Mission Bay),1,1,587,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-604/,2015-07-26 02:22:06,2015-08-02 16:35:01,37.7782,-122.393,5.82981,"250 King Street #604, San Francisco (Mission Bay)",214,2975,closed,,2014-08-13,,2015-07-26 02:27:55,2015-07-26 02:27:55,214,rental
215,215,215,863 Indiana Street,San Francisco (Central Waterfront),1,1,835,climbsf_rented,http://www.climbsf.com/for-rent/863-indiana-st/,2015-07-26 02:22:06,2015-08-02 16:35:03,37.7597,-122.391,13.8344,"863 Indiana Street, San Francisco (Central Waterfront)",215,3800,closed,,2014-08-28,,2015-07-26 02:27:56,2015-07-26 02:27:56,215,rental
216,216,216,205 Beacon Street,San Francisco (Glen Park),4,3,2200,climbsf_rented,http://www.climbsf.com/for-rent/205-beacon-st/,2015-07-26 02:22:07,2015-08-02 16:35:04,37.7397,-122.432,137.914,"205 Beacon Street, San Francisco (Glen Park)",216,6000,closed,,2014-09-17,,2015-07-26 02:27:58,2015-07-26 02:27:58,216,rental
217,217,217,5800 Third Street #1109,San Francisco (Bayview),3,3,1500,climbsf_rented,http://www.climbsf.com/for-rent/5800-3rd-st-1109/,2015-07-26 02:22:08,2015-08-02 16:35:06,37.7253,-122.395,7.88801,"5800 Third Street #1109, San Francisco (Bayview)",217,4500,closed,,2014-09-30,,2015-07-26 02:27:59,2015-07-26 02:27:59,217,rental
218,218,218,2125 Bryant Street #303,San Francisco (Inner Mission),1,1,730,climbsf_rented,http://www.climbsf.com/for-rent/2125-bryant-st-303/,2015-07-26 02:22:08,2015-08-02 16:35:08,37.7593,-122.41,6.89281,"2125 Bryant Street #303, San Francisco ",218,3450,closed,,2014-10-08,,2015-07-26 02:28:00,2015-07-26 02:28:00,218,rental
219,219,219,1625 Hyde Street,San Francisco (Nob Hill),2,2,1565,climbsf_rented,http://www.climbsf.com/for-rent/1625-hyde-st/,2015-07-26 02:22:09,2015-08-02 16:35:09,37.7956,-122.418,67.402,"1625 Hyde Street, San Francisco (Nob Hill)",219,0,closed,,2014-10-21,,2015-07-26 02:28:02,2015-07-26 02:28:02,219,rental
220,220,220,184 Cook Street,San Francisco (Lone Mountain),1,1,625,climbsf_rented,http://www.climbsf.com/for-rent/184-cook-st/,2015-07-26 02:22:09,2015-08-02 16:35:11,37.7808,-122.452,77.5204,"184 Cook Street, San Francisco (Lone Mountain)",220,2800,closed,,2014-11-05,,2015-07-26 02:28:03,2015-07-26 02:28:03,220,rental
221,221,221,325 Berry Street #416,San Francisco (Mission Bay),2,2,1210,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-416/,2015-07-26 02:22:10,2015-08-02 16:35:13,37.7736,-122.396,2.45283,"325 Berry Street #416, San Francisco (Mission Bay)",221,4500,closed,,2014-11-12,,2015-07-26 02:28:05,2015-07-26 02:28:05,221,rental
222,222,222,50 Lansing Street #108,San Francisco (South Beach),1,1,715,climbsf_rented,http://www.climbsf.com/for-rent/50-lansing-st-108/,2015-07-26 02:22:10,2015-08-02 16:35:14,37.786,-122.394,27.3115,"50 Lansing Street #108, San Francisco (South Beach)",222,3700,closed,,2014-11-24,,2015-07-26 02:28:06,2015-07-26 02:28:06,222,rental
223,223,223,115 Farnum Street,San Francisco (Glen Park),3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/115-farnum-st/,2015-07-26 02:22:11,2015-08-02 16:35:16,37.7392,-122.434,135.034,"115 Farnum Street, San Francisco (Glen Park)",223,3800,closed,,2014-12-01,,2015-07-26 02:28:08,2015-07-26 02:28:08,223,rental
224,224,224,451 Kansas Street #571,San Francisco (Potrero Hill),1,1,778,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-571/,2015-07-26 02:22:12,2015-08-02 16:35:18,37.7639,-122.403,21.4412,"451 Kansas Street #571, San Francisco (Potrero Hill)",224,3400,closed,,2014-12-09,,2015-07-26 02:28:09,2015-07-26 02:28:09,224,rental
225,225,225,318 Spear Street #5A,San Francisco (South Beach),1,1,850,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5a/,2015-07-26 02:22:12,2015-08-02 16:35:20,37.7897,-122.391,0.0,"318 Spear Street #5A, San Francisco (South Beach)",225,3700,closed,,2014-12-23,,2015-07-26 02:28:10,2015-07-26 02:28:10,225,rental
226,226,226,301 Main Street #18A,San Francisco (South Beach),2,2,1163,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-18a/,2015-07-26 02:22:13,2015-08-02 16:35:21,37.7894,-122.391,4.83899e-05,"301 Main Street #18A, San Francisco (South Beach)",226,5800,closed,,2015-01-14,,2015-07-26 02:28:12,2015-07-26 02:28:12,226,rental
227,227,227,400 Beale Street #1003,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-1003/,2015-07-26 02:22:13,2015-08-02 16:35:23,37.7871,-122.391,7.36737,"400 Beale Street #1003, San Francisco (South Beach)",227,4500,closed,,2015-01-20,,2015-07-26 02:28:13,2015-07-26 02:28:13,227,rental
228,228,228,18 Lansing Street #308,San Francisco (Rincon Hill),1,1,1178,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-308/,2015-07-26 02:22:14,2015-08-02 16:35:25,37.7864,-122.394,23.0383,"18 Lansing Street #308, San Francisco (Rincon Hill)",228,4200,closed,,2015-01-26,,2015-07-26 02:28:14,2015-07-26 02:28:14,228,rental
