,address,ypred,list,gain-loss,rent,cap rate
880240,"21167 W Elm Way, Buckeye, AZ 85396 ",211778.296875,299000,-87221.703125,1221.549072265625,0.049025380826714045
509106,"10423 W Rosewood Ln, Peoria, AZ 85383 ",212758.734375,299990,-87231.265625,3420.900634765625,0.1368405899988333
711978,"6531 E Virginia St, Mesa, AZ 85215 ",207766.546875,295000,-87233.453125,1843.71923828125,0.07499874867584745
998716,"2201 S Karen Dr, Chandler, AZ 85286 ",220655.546875,307900,-87244.453125,1221.549072265625,0.047608278230553754
1229144,"3825 E Lexington Ave, Gilbert, AZ 85234 ",188753.0625,276000,-87246.9375,1697.23486328125,0.07379282014266304
2028226,"9716 W Tonto Lane, Peoria, AZ 85382 ",122136.9140625,209400,-87263.0859375,1221.549072265625,0.07000281216421919
446064,"3006 N 130th Ave, Avondale, AZ 85392",112633.9375,199900,-87266.0625,1402.213134765625,0.08417488040895447
7387534,"1821 S 364th Ave, Tonopah, AZ 85354 ",112633.9375,199900,-87266.0625,1663.05517578125,0.09983322716045523
7387539,"1826 S 363rd Ave, Tonopah, AZ 85354 ",112633.9375,199900,-87266.0625,3420.900634765625,0.2053567213294147
386576,"2022 W Joan De Arc Ave, Phoenix, AZ 85029 ",137719.875,225000,-87280.125,1697.23486328125,0.09051919270833333
2075970,"9214 W Hidden Valley Ln, Sun City, AZ 85351 ",137719.875,225000,-87280.125,1221.549072265625,0.06514928385416667
1286502,"513 E Kyle Ct, Gilbert, AZ 85296 ",145200.65625,232500,-87299.34375,1221.549072265625,0.06304769405241935
876740,"20746 W Alsap Rd, Buckeye, AZ 85396",201696.09375,289000,-87303.90625,1221.549072265625,0.05072176078611592
1855534,"18601 W Glenrosa Ave, Goodyear, AZ 85395 ",207691.6875,295000,-87308.3125,1221.549072265625,0.04969013175317796
440327,"14775 W Pasadena Ave, Litchfield Park, AZ 85340",232008.609375,319325,-87316.390625,4718.021484375,0.17729979742425428
7409471,"14657 W St Moritz Ln, Surprise, AZ 85379 ",177579.640625,264900,-87320.359375,1221.549072265625,0.0553363113144111
1606329,"18613 W Turquoise Ave, Waddell, AZ 85355",192579.640625,279900,-87320.359375,1221.549072265625,0.052370806956725614
1879355,"7940 E Dartmouth St, Mesa, AZ 85207",147565.453125,234900,-87334.546875,1516.57080078125,0.07747488126596425
691434,"1657 N Nevada Way, Mesa, AZ 85203",147565.453125,234900,-87334.546875,1221.549072265625,0.062403528595945085
233157,"14609 S 34th Way, Phoenix, AZ 85044",220655.546875,308000,-87344.453125,3240.236572265625,0.12624298650568183
1855990,"19816 N 68th Dr, Glendale, AZ 85308 ",261852.359375,349200,-87347.640625,1221.549072265625,0.041977631349334195
82252,"18440 E Purple Sage Dr, Queen Creek, AZ 85142 ",259134.5625,346500,-87365.4375,3240.236572265625,0.1122159880050505
183110,"1639 W Cottonwood Ln, Phoenix, AZ 85045",155534.203125,242900,-87365.796875,1221.549072265625,0.060348245645069985
1664539,"17215 N Foothills Dr, Sun City, AZ 85373 ",182530.140625,269900,-87369.859375,3240.236572265625,0.14406387493052983
1373972,"8796 W Augusta Ave, Glendale, AZ 85305 ",227620.21875,315000,-87379.78125,3420.900634765625,0.13032002728174602
718267,"1321 E Encanto St, Mesa, AZ 85203",181605.578125,269000,-87394.421875,1221.549072265625,0.054492895417053905
626580,"1555 W Juanita Cir, Mesa, AZ 85202",181605.578125,269000,-87394.421875,1820.901123046875,0.08122978624535317
1231709,"413 E Melody Ln, Gilbert, AZ 85234 ",172503.0625,259900,-87396.9375,1697.23486328125,0.07836405678866872
7385028,"9808 E Stoney Vista Dr, Sun Lakes, AZ 85248 ",172503.0625,259900,-87396.9375,1402.213134765625,0.06474243398903425
1957273,"7299 W Red Hawk Dr, Peoria, AZ 85383 ",242495.234375,329900,-87404.765625,1221.549072265625,0.04443343094024704
877027,"20772 N 270th Ave, Buckeye, AZ 85396 ",242495.234375,329900,-87404.765625,1221.549072265625,0.04443343094024704
1872995,"25968 N Sandstone Way, Surprise, AZ 85387 ",242495.234375,329900,-87404.765625,1221.549072265625,0.04443343094024704
257959,"3416 W Sands Dr, Phoenix, AZ 85027 ",159588.5625,247000,-87411.4375,1221.549072265625,0.059346513632338053
313701,"1521 E Pierce St, Phoenix, AZ 85006 ",110085.328125,197500,-87414.671875,1221.549072265625,0.074220703125
504548,"3220 W New River Rd, New River, AZ 85087 ",176070.625,263500,-87429.375,1221.549072265625,0.05563031828154649
1958994,"7627 E Dover St, Mesa, AZ 85207 ",147565.453125,235000,-87434.546875,1697.23486328125,0.08666731216755319
1430006,"5932 W Park View Ln, Glendale, AZ 85310 ",232551.4375,320000,-87448.5625,1221.549072265625,0.04580809020996094
231765,"18802 N 33rd Ave, Phoenix, AZ 85027",201540.8125,289000,-87459.1875,1221.549072265625,0.05072176078611592
1601418,"18122 W Mission Ln, Waddell, AZ 85355 ",147434.921875,234900,-87465.078125,1402.213134765625,0.07163285906236697
693933,"6823 S 57th Ave, Laveen, AZ 85339",147434.921875,234900,-87465.078125,1221.549072265625,0.062403528595945085
1869818,"5750 602-663-0350 Beth Dr, No Fireplace, AZ 85339",147434.921875,234900,-87465.078125,1402.213134765625,0.07163285906236697
237070,"2129 E Robin Ln, Phoenix, AZ 85024 ",147429.078125,234900,-87470.921875,1697.23486328125,0.08670420757503193
1001289,"2420 E Honeysuckle Pl, Chandler, AZ 85286 ",247415.8125,334888,-87472.1875,1516.57080078125,0.05434309264403323
293322,"1906 E Roma Ave, Phoenix, AZ 85016 ",167527.546875,255000,-87472.453125,1221.549072265625,0.0574846622242647
140140,"5150 N 83rd St, Scottsdale, AZ 85250",162419.203125,249900,-87480.796875,3420.900634765625,0.1642689419517807
295269,"2338 E Indianola Ave, Phoenix, AZ 85016",162419.203125,249900,-87480.796875,1697.23486328125,0.08149987338685474
29079,"15218 S 47th St, Phoenix, AZ 85044",252415.8125,339900,-87484.1875,1221.549072265625,0.04312618083903354
772141,"1824 N Somerset, Mesa, AZ 85205 ",252415.8125,339900,-87484.1875,1221.549072265625,0.04312618083903354
1123239,"2636 W Upland Dr, Chandler, AZ 85224 ",252415.8125,339900,-87484.1875,3240.236572265625,0.11439493922844954
1304984,"1344 E Walnut Rd, Gilbert, AZ 85298 ",247415.8125,334900,-87484.1875,1402.213134765625,0.05024353118468199
1173845,"1021 W Juanita Ave, Gilbert, AZ 85233 ",252415.8125,339900,-87484.1875,1221.549072265625,0.04312618083903354
5218240,"4839 E Fairbrook Cir, Mesa, AZ 85205 ",198011.828125,285500,-87488.171875,1221.549072265625,0.05134356871169002
1690553,"13640 W Junipero Dr, Sun City West, AZ 85375 ",242495.234375,329999,-87503.765625,1516.57080078125,0.055148196235064346
1844916,"5988 W Alameda Rd, Glendale, AZ 85310",247495.234375,335000,-87504.765625,1221.549072265625,0.04375698169309702
940711,"574 S 196th Dr, Buckeye, AZ 85326 ",172379.1875,259900,-87520.8125,1697.23486328125,0.07836405678866872
403141,"12250 N 56th Ave, Glendale, AZ 85304 ",247477.359375,335000,-87522.640625,3240.236572265625,0.1160681786380597
511311,"10854 W Avenida Del Rey, Peoria, AZ 85383 ",179976.875,267500,-87523.125,1221.549072265625,0.05479846305490654
7396420,"3819 E Hampton Ave, Mesa, AZ 85206 ",163440.5625,251000,-87559.4375,1221.549072265625,0.058400752458914344
7408543,"17573 W Agave Ct, Goodyear, AZ 85338 ",147434.921875,234999,-87564.078125,1516.57080078125,0.07744224277284159
425492,"10354 W Dana Ln, Avondale, AZ 85392",152434.921875,240000,-87565.078125,1221.549072265625,0.06107745361328125
1848019,"13971 W Banff Ln, Surprise, AZ 85379 ",147434.921875,235000,-87565.078125,1820.901123046875,0.09298218085106383
7385671,"16543 W Jackson St, Goodyear, AZ 85338 ",147434.921875,235000,-87565.078125,3240.236572265625,0.16545889295212765
634803,"7913 S 41st Dr, Laveen, AZ 85339 ",171331.125,258900,-87568.875,1750.43017578125,0.0811323372320394
4250801,"1604 E Rancho Dr, Phoenix, AZ 85016 ",187322.40625,274900,-87577.59375,1221.549072265625,0.05332334982607312
242966,"2134 W Marco Polo Rd, Phoenix, AZ 85027",142420.296875,230000,-87579.703125,3240.236572265625,0.1690558254076087
1257089,"1894 E Dublin St, Gilbert, AZ 85295 ",252415.8125,340000,-87584.1875,1843.71923828125,0.06507244370404412
719549,"1431 E Ivyglen St, Mesa, AZ 85203 ",252415.8125,340000,-87584.1875,1221.549072265625,0.04311349666819853
1305026,"1422 E Azalea Dr, Gilbert, AZ 85298 ",247415.8125,335000,-87584.1875,1843.71923828125,0.06604367420708955
1305480,"1579 E Cassia Ct, Gilbert, AZ 85298 ",247415.8125,335000,-87584.1875,1221.549072265625,0.04375698169309702
1199009,"930 N Evergreen Ct, Gilbert, AZ 85233 ",171409.3125,259000,-87590.6875,3240.236572265625,0.1501267947635135
627497,"1629 W Peralta Ave, Mesa, AZ 85202 ",171409.3125,259000,-87590.6875,1221.549072265625,0.05659686821307915
19230,"26230 N 45th Pl, Phoenix, AZ 85050",252290.75,339900,-87609.25,1221.549072265625,0.04312618083903354
404735,"4329 W Bloomfield Rd, Glendale, AZ 85304",142251.125,229900,-87648.875,2350.488037109375,0.12268749660178338
1107948,"1108 W El Prado Rd, Chandler, AZ 85224 ",127350.953125,215000,-87649.046875,14315.291015625,0.798993023255814
1119088,"2120 N Verano Way, Chandler, AZ 85224 ",127350.953125,215000,-87649.046875,1221.549072265625,0.06817948310319767
1047246,"6442 S Pearl Dr, Chandler, AZ 85249 ",259134.5625,346800,-87665.4375,1221.549072265625,0.04226813398842993
286520,"3446 E Cortez St, Phoenix, AZ 85028 ",221829.046875,309500,-87670.953125,1832.73291015625,0.07105911121768982
250817,"3631 W Port Au Prince Ln, Phoenix, AZ 85053 ",231322.0625,319000,-87677.9375,1697.23486328125,0.06384582557797806
185339,"15260 S 14th Pl, Phoenix, AZ 85048 ",239321.984375,327000,-87678.015625,1750.43017578125,0.06423596975344037
497542,"6805 W Coronado Rd, Phoenix, AZ 85035 ",157317.40625,245000,-87682.59375,1221.549072265625,0.059830974968112245
43342,"7526 W Wood St, Phoenix, AZ 85043",152317.40625,240000,-87682.59375,1221.549072265625,0.06107745361328125
1852496,"19638 E Raven Dr, Queen Creek, AZ 85142 ",259290.8125,346990,-87699.1875,1221.549072265625,0.04224498938640162
1088633,"515 E Ironwood Dr, Chandler, AZ 85225 ",145200.65625,232900,-87699.34375,1221.549072265625,0.06293941119445041
624680,"2126 S Extension Rd, Mesa, AZ 85210 ",191293.078125,279000,-87706.921875,1221.549072265625,0.05253974504368279
390839,"3044 W Christy Dr, Phoenix, AZ 85029 ",141263.046875,229000,-87736.953125,1221.549072265625,0.06401130509688864
410693,"4917 W Becker Ln, Glendale, AZ 85304",141263.046875,229000,-87736.953125,1221.549072265625,0.06401130509688864
1990161,"1618 W Dunlap Ave, Phoenix, AZ 85021 ",137153.78125,224900,-87746.21875,1221.549072265625,0.06517825196615162
405384,"4666 W Aire Libre Ave, Glendale, AZ 85306 ",142251.125,230000,-87748.875,1516.57080078125,0.07912543308423912
647557,"753 W Naranja Cir, Mesa, AZ 85210",182034.3125,269800,-87765.6875,1402.213134765625,0.06236678500277984
5218271,"665 N 81st Pl, Mesa, AZ 85207 ",137231.90625,225000,-87768.09375,12160.861328125,0.6485793055555555
362903,"28831 N 51st Pl, Cave Creek, AZ 85331 ",261227.359375,349000,-87772.640625,3240.236572265625,0.11141214854942694
222517,"13814 N 37th Ave, Phoenix, AZ 85053",110212.0625,198000,-87787.9375,11584.689453125,0.7021024305555555
2057263,"6934 W Taro Ln, Glendale, AZ 85308 ",201905.140625,289700,-87794.859375,16336.775390625,0.676704565067311
758458,"4433 E Halifax St, Mesa, AZ 85205 ",131199.421875,219000,-87800.578125,1221.549072265625,0.0669341957405822
140298,"5847 N 81st St, Scottsdale, AZ 85250 ",151184.9375,239000,-87815.0625,4268.93896484375,0.21434002353556486
1007747,"3653 E Sparrow Pl, Chandler, AZ 85286 ",215655.546875,303500,-87844.453125,16336.775390625,0.6459351317957166
420382,"5752 W Cinnabar Ave, Glendale, AZ 85302 ",189142.140625,277000,-87857.859375,4443.87548828125,0.1925144686371841
691585,"2902 E Caballero St, Mesa, AZ 85213",182034.3125,269900,-87865.6875,14032.087890625,0.6238794460911449
1413585,"7315 N 81st Dr, Glendale, AZ 85303 ",190628.28125,278500,-87871.71875,4263.21142578125,0.18369313846499102
361345,"19042 N 30th Pl, Phoenix, AZ 85050 ",137116.578125,225000,-87883.421875,14315.291015625,0.7634822222222222
258368,"522 W Mcrae Dr, Phoenix, AZ 85027 ",137116.578125,225000,-87883.421875,4263.21142578125,0.22737128472222223
19211,"2302 E Paraiso Dr, Phoenix, AZ 85024",217003.859375,304900,-87896.140625,4443.87548828125,0.17489835294358805
2028203,"8913 W Adam Ave, Peoria, AZ 85382 ",191099.078125,279000,-87900.921875,16336.775390625,0.7026570340501792
1930389,"1305 E Coolidge St, Phoenix, AZ 85014 ",131997.53125,219900,-87902.46875,4263.21142578125,0.23264456144838563
5097768,"15841 W Desert Meadow Dr, Surprise, AZ 85374 ",138994.921875,226900,-87905.078125,4718.021484375,0.2495207484023799
1374920,"9012 W Nicolet Ave, Glendale, AZ 85305",146090.8125,234000,-87909.1875,4443.87548828125,0.2278910590277778
401507,"11223 N 50th Ave, Glendale, AZ 85304 ",137075.140625,225000,-87924.859375,14032.087890625,0.7483780555555556
407195,"5542 W Boca Raton Rd, Glendale, AZ 85306 ",137075.140625,225000,-87924.859375,4263.21142578125,0.22737128472222223
286807,"3632 E Sunnyside Dr, Phoenix, AZ 85028 ",231048.140625,319000,-87951.859375,14149.275390625,0.5322611677115987
638183,"2018 W Plata Ave, Mesa, AZ 85202 ",182034.3125,269999,-87964.6875,14491.072265625,0.6440500705558169
1130552,"736 N Central Dr, Chandler, AZ 85224 ",182034.3125,270000,-87965.6875,14315.291015625,0.6362351851851852
250498,"3621 W Hearn Rd, Phoenix, AZ 85053 ",152016.75,240000,-87983.25,14491.072265625,0.7245536458333334
1876951,"15148 W Ventura St, Surprise, AZ 85379 ",234508.609375,322500,-87991.390625,10326.271484375,0.38423335755813953
7408068,"14231 W Riviera Dr, Surprise, AZ 85379 ",234508.609375,322500,-87991.390625,4443.87548828125,0.16535351259689923
1469368,"8141 W Harmony Ln, Peoria, AZ 85382 ",201905.140625,289900,-87994.859375,14491.072265625,0.5998374439461883
1867942,"10134 W Potter Dr, Peoria, AZ 85382",201905.140625,289900,-87994.859375,14032.087890625,0.5808384356674715
305644,"37217 N 17th Ave, Phoenix, AZ 85086 ",212003.859375,300000,-87996.140625,13866.072265625,0.5546429166666667
865417,"12210 W Mountain View Dr, Avondale, AZ 85323 ",186903.359375,274900,-87996.640625,4268.93896484375,0.18634872908330302
1045072,"6053 S Bedford Pl, Chandler, AZ 85249 ",166902.546875,254900,-87997.453125,4089.87158203125,0.19254005860141232
7374581,"1742 E Divot Dr, Tempe, AZ 85283 ",121882.203125,209900,-88017.796875,14032.087890625,0.8022156383992377
1115269,"1706 W Loughlin Dr, Chandler, AZ 85224 ",121882.203125,209900,-88017.796875,14491.072265625,0.8284558122915674
12291,"5402 W Port Au Prince Ln, Glendale, AZ 85306",146469.875,234500,-88030.125,14032.087890625,0.7180599680170575
2067957,"10560 E Palladium Dr, Mesa, AZ 85212 ",271009.5625,359047,-88037.4375,4443.87548828125,0.14852236006010355
7411095,"13706 W Amberwing St, Peoria, AZ 85383 ",176070.625,264110,-88039.375,14315.291015625,0.6504240657301882
694631,"23856 N 40th Dr, Glendale, AZ 85310",261852.359375,349900,-88047.640625,4443.87548828125,0.1524049951771935
445781,"2813 N 111th Dr, Avondale, AZ 85392",134413.6875,222500,-88086.3125,28814.0390625,1.5540155898876404
1941206,"6741 W Wahalla Ln, Glendale, AZ 85308 ",201905.140625,289999,-88093.859375,10326.271484375,0.42729546588953754
534100,"1009 N 24th Pl, Phoenix, AZ 85008 ",120903.78125,209000,-88096.21875,3240.236572265625,0.18604229590311006
715783,"1054 E 2nd Pl, Mesa, AZ 85203",120903.78125,209000,-88096.21875,72423.734375,4.158300538277512
7399772,"1713 W Mountain View Dr, Mesa, AZ 85201 ",120903.78125,209000,-88096.21875,66876.546875,3.8398017344497606
30218,"4520 W Magdalena Ln, Laveen, AZ 85339 ",186903.359375,275000,-88096.640625,66876.546875,2.918249318181818
1107447,"1033 N Saguaro St, Chandler, AZ 85224 ",166902.546875,255000,-88097.453125,3240.236572265625,0.15248172487745099
135694,"17679 W Arcadia Dr, Surprise, AZ 85374",129402.5390625,217500,-88097.4609375,3240.236572265625,0.17877167744252873
884579,"26478 W Potter Dr, Buckeye, AZ 85396 ",165901.546875,254000,-88098.453125,1221.549072265625,0.057710979792076775
1871969,"16746 W Hammond St, Goodyear, AZ 85338",143891.75,232000,-88108.25,3420.900634765625,0.17694314049030171
921256,"22648 W Antelope Trl, Buckeye, AZ 85326 ",143891.75,232000,-88108.25,1221.549072265625,0.06318357270339439
693823,"5335 W Beverly Rd, Laveen, AZ 85339",175881.296875,263999,-88117.703125,3240.236572265625,0.14728404215072785
1320486,"5400 S Luiseno Blvd, Gilbert, AZ 85298 ",235343.046875,323470,-88126.953125,4439.701171875,0.1647027979797199
1873298,"8881 W Cameron Dr, Peoria, AZ 85345",123855.6640625,211997,-88141.3359375,4718.021484375,0.2670615990438544
1857682,"8345 W Dahlia Dr, Peoria, AZ 85381 ",123855.6640625,212000,-88144.3359375,3420.900634765625,0.1936358895931604
1852512,"20022 S 192nd Pl, Queen Creek, AZ 85142 ",235343.046875,323490,-88146.953125,3420.900634765625,0.12689977617159726
237171,"2944 W Villa Theresa Dr, Phoenix, AZ 85053 ",129307.4296875,217500,-88192.5703125,4718.021484375,0.2603046336206897
419041,"5317 W Palo Verde Ave, Glendale, AZ 85302 ",126807.4296875,215000,-88192.5703125,4263.21142578125,0.2379466933139535
51624,"4520 W Judson Dr, Phoenix, AZ 85087",266790.8125,355000,-88209.1875,3240.236572265625,0.10952912632042254
1876601,"20511 W Nelson Pl, Buckeye, AZ 85396 ",230758.609375,319000,-88241.390625,4718.021484375,0.17748043201410657
46000,"16008 S 35th St, Phoenix, AZ 85048 ",220655.546875,308900,-88244.453125,4439.701171875,0.17247139547588217
335964,"1825 W Vista Ave, Phoenix, AZ 85021",201228.65625,289500,-88271.34375,5294.193359375,0.21944842940414508
2067089,"413 E Harvard Dr, Tempe, AZ 85283 ",161721.8125,250000,-88278.1875,4718.021484375,0.22646503125
304481,"3465 W Webster Ct, Anthem, AZ 85086 ",139715.03125,228000,-88284.96875,4718.021484375,0.24831692023026317
1844613,"5121 E Toniko Dr, Phoenix, AZ 85044",181605.578125,269900,-88294.421875,3240.236572265625,0.14406387493052983
722710,"1660 E Grandview St, Mesa, AZ 85203 ",181605.578125,269900,-88294.421875,4718.021484375,0.20976753542978882
308610,"40720 N Hudson Trl, Anthem, AZ 85086 ",204601.15625,292900,-88298.84375,4064.20947265625,0.16650910080232162
885703,"27031 W Runion Dr, Buckeye, AZ 85396 ",169807.796875,258115,-88307.203125,5294.193359375,0.24613184166941093
64583,"42322 N 3rd St, Phoenix, AZ 85086 ",180183.796875,268500,-88316.203125,4443.87548828125,0.1986089676443203
990360,"1457 E Carob Pl, Chandler, AZ 85286 ",229561.796875,317900,-88338.203125,4718.021484375,0.1780945511560239
334011,"1529 W Loma Ln, Phoenix, AZ 85021 ",234561.796875,322900,-88338.203125,3240.236572265625,0.1204175901014246
1229240,"3840 E Lexington Ave, Gilbert, AZ 85234 ",158659.203125,247000,-88340.796875,4718.021484375,0.22921561867408907
7385778,"3874 N 162nd Ln, Goodyear, AZ 85395 ",151553.71875,239900,-88346.28125,4898.685546875,0.2450363758336807
438573,"2127 N 124th Dr, Avondale, AZ 85392 ",190628.28125,279000,-88371.71875,4718.021484375,0.20292565524193548
7399823,"227 N Sandal, Mesa, AZ 85205 ",126022.828125,214400,-88377.171875,4718.021484375,0.26406836666277983
1855786,"4089 N 160th Ln, Goodyear, AZ 85395",171503.015625,259900,-88396.984375,31966.146484375,1.4759282416313968
626033,"1541 W Javelina Ave, Mesa, AZ 85202",130591.28125,219000,-88408.71875,4898.685546875,0.2684211258561644
1583619,"10141 W Concho Cir, Sun City, AZ 85373",125088.6796875,213500,-88411.3203125,3240.236572265625,0.18212102971311475
5063072,"8359 N 87th Dr, Peoria, AZ 85345 ",176483.625,264900,-88416.375,4439.701171875,0.2011189658833522
2040721,"16672 W Adams St, Goodyear, AZ 85338 ",171483.625,259900,-88416.375,4064.20947265625,0.18765107974220854
322858,"4525 N 11th Ave, Phoenix, AZ 85013 ",196082.375,284499,-88416.625,1697.23486328125,0.07158836536991342
5331574,"5221 N 11th Ave, Phoenix, AZ 85013 ",170577.625,259000,-88422.375,1402.213134765625,0.06496740769787644
302276,"1849 W Dion Dr, Anthem, AZ 85086 ",240571.984375,329000,-88428.015625,4718.021484375,0.17208589000759877
2042720,"20636 N 61st Ave, Glendale, AZ 85308 ",180370.65625,268800,-88429.34375,4718.021484375,0.21062595912388393
251743,"4942 E Lake Point Ct, Phoenix, AZ 85044 ",186565.5625,275000,-88434.4375,4443.87548828125,0.19391457386363636
719356,"1419 E 2nd St, Mesa, AZ 85203 ",176456.40625,264900,-88443.59375,4718.021484375,0.2137269075594564
7397675,"32 S Mingus Dr, Chandler, AZ 85286 ",155534.203125,243990,-88455.796875,4439.701171875,0.21835490824419035
95078,"22367 E Via De Olivos, Queen Creek, AZ 85142 ",179534.3125,268000,-88465.6875,5784.916015625,0.2590260902518657
1084170,"302 N Evergreen St, Chandler, AZ 85225 ",155534.203125,244000,-88465.796875,4718.021484375,0.23203384349385245
1179550,"1357 W Clear Spring Dr, Gilbert, AZ 85233",245415.734375,333900,-88484.265625,4718.021484375,0.16956052055256066
701372,"2666 W Naranja Ave, Mesa, AZ 85202 ",171409.3125,259900,-88490.6875,4439.701171875,0.20498812644286263
1120242,"2218 W Palomino Dr, Chandler, AZ 85224 ",171409.3125,259900,-88490.6875,4718.021484375,0.21783862182570218
2044897,"15249 W Smokey Dr, Surprise, AZ 85374 ",200507.125,289000,-88492.875,4410.404296875,0.18313097426470587
1467214,"19225 N 93rd Dr, Peoria, AZ 85382 ",129402.5390625,217900,-88497.4609375,3240.236572265625,0.17844350547843046
306419,"3850 W Ashton Dr, Anthem, AZ 85086 ",128493.3125,217000,-88506.6875,4718.021484375,0.2609044138824885
1558498,"51627 N 328th Ave, Wickenburg, AZ 85390 ",195492.078125,284000,-88507.921875,4718.021484375,0.1993530204665493
1315997,"4084 E Indigo St, Gilbert, AZ 85298 ",133991.578125,222500,-88508.421875,3245.119384765625,0.1750176790730337
9984,"14222 N 35th Dr, Phoenix, AZ 85053",146469.875,234995,-88525.125,3240.236572265625,0.16546241342900914
258497,"627 W Mcrae Dr, Phoenix, AZ 85027 ",129772.828125,218300,-88527.171875,4898.685546875,0.26928184407924877
222155,"13802 N 31st Dr, Phoenix, AZ 85053 ",146469.875,235000,-88530.125,4718.021484375,0.2409202460106383
1536840,"10915 E Michigan Ave, Sun Lakes, AZ 85248 ",228468.046875,317000,-88531.953125,4443.87548828125,0.1682224221214511
7390511,"84 W Teakwood Pl, Chandler, AZ 85248 ",228468.046875,317000,-88531.953125,1697.23486328125,0.06424863835764984
69852,"3572 E Wildhorse Dr, Gilbert, AZ 85297 ",228468.046875,317000,-88531.953125,4718.021484375,0.17860018237381703
410109,"4643 W Lupine Ave, Glendale, AZ 85304",101462.0625,190000,-88537.9375,5784.916015625,0.3653631167763158
2044071,"14221 W Weldon Ave, Goodyear, AZ 85395 ",154438.625,243000,-88561.375,3420.900634765625,0.16893336869855968
71649,"3857 E Wildhorse Dr, Gilbert, AZ 85297 ",247415.8125,336000,-88584.1875,4718.021484375,0.16850076729910715
301982,"1604 W Ainsworth Dr, Anthem, AZ 85086 ",240415.734375,329000,-88584.265625,4439.701171875,0.16193438924772036
244719,"1945 W Meadow Dr, Phoenix, AZ 85023 ",130298.0,218900,-88602.0,4439.701171875,0.2433824306190041
319643,"2245 E Garfield St, Phoenix, AZ 85006 ",121294.40625,209900,-88605.59375,3240.236572265625,0.18524459191877085
723120,"1716 N Parsell Cir, Mesa, AZ 85203",191293.078125,279900,-88606.921875,4718.021484375,0.20227316117363345
747916,"854 N Windsor Cir, Mesa, AZ 85213 ",191293.078125,279900,-88606.921875,4718.021484375,0.20227316117363345
404148,"13031 N 56th Ave, Glendale, AZ 85304 ",123855.6640625,212500,-88644.3359375,4898.685546875,0.2766316544117647
1149035,"12530 W Sierra St, El Mirage, AZ 85335",145345.046875,234000,-88654.953125,4439.701171875,0.2276769831730769
311968,"1252 E Edgemont Ave, Phoenix, AZ 85006",201228.65625,289900,-88671.34375,4439.701171875,0.1837751433684029
720240,"1509 E Fountain St, Mesa, AZ 85203",239321.984375,328000,-88678.015625,4439.701171875,0.1624280916539634
1880039,"564 N Drew St W, Mesa, AZ 85201",131199.421875,219900,-88700.578125,4898.685546875,0.2673225400750341
626459,"1551 W Vine Ave, Mesa, AZ 85202",131199.421875,219900,-88700.578125,4439.701171875,0.24227564375852662
67826,"3045 E Santa Fe Ln, Gilbert, AZ 85297 ",246196.984375,334900,-88703.015625,3240.236572265625,0.11610283620110481
1877295,"717 E Brentrup Dr, Tempe, AZ 85283",191293.078125,280000,-88706.921875,4439.701171875,0.19027290736607144
640310,"615 W Pantera Ave, Mesa, AZ 85210 ",160183.796875,248900,-88716.203125,3420.900634765625,0.16492892163017275
1503078,"18503 W Maui Ln, Surprise, AZ 85388",210158.34375,298888,-88729.65625,4718.021484375,0.1894229872477316
712058,"6540 E Star Valley St, Mesa, AZ 85215 ",200266.546875,289000,-88733.453125,4064.20947265625,0.16875610942906574
1234961,"4633 E Towne Ln, Gilbert, AZ 85234",161247.0625,250000,-88752.9375,3240.236572265625,0.155531359375
2025803,"2821 N Ricardo, Mesa, AZ 85215 ",264134.5625,352900,-88765.4375,4439.701171875,0.1509674527132332
573655,"2851 N Ricardo, Mesa, AZ 85215 ",264134.5625,352900,-88765.4375,1221.549072265625,0.04153751450038963
1679657,"12420 W Wildwood Dr, Sun City West, AZ 85375 ",132734.453125,221500,-88765.546875,1221.549072265625,0.0661787307773702
608075,"6030 E Riverdale St, Mesa, AZ 85215",270228.3125,359000,-88771.6875,1221.549072265625,0.040831723864032034
1472309,"9826 W Mcrae Way, Peoria, AZ 85382 ",165224.6875,254000,-88775.3125,1221.549072265625,0.057710979792076775
1934790,"2769 E Devon Ct, Gilbert, AZ 85296 ",145200.65625,234000,-88799.34375,1221.549072265625,0.06264354216746795
2060668,"2155 N Nicklaus Dr, Mesa, AZ 85215 ",131199.421875,220000,-88800.578125,1221.549072265625,0.06662994939630681
230856,"149 W Villa Theresa Dr, Phoenix, AZ 85023",156199.40625,245000,-88800.59375,3240.236572265625,0.15870546875
75471,"4575 E Waterman St, Gilbert, AZ 85297 ",246196.984375,335000,-88803.015625,1221.549072265625,0.04375698169309702
770932,"6664 E Ensenada St, Mesa, AZ 85205 ",170159.3125,259000,-88840.6875,1221.549072265625,0.05659686821307915
5087780,"9534 E Fairway Blvd, Sun Lakes, AZ 85248 ",186143.90625,275000,-88856.09375,1221.549072265625,0.05330395951704545
30572,"2716 E Quiet Hollow Ln, Phoenix, AZ 85024",251040.75,339900,-88859.25,1221.549072265625,0.04312618083903354
585330,"11154 E Rafael Ave, Mesa, AZ 85212",259134.5625,348000,-88865.4375,1221.549072265625,0.04212238180226293
1318989,"4758 E Blue Spruce Ln, Gilbert, AZ 85298 ",178128.0625,267000,-88871.9375,1221.549072265625,0.05490108189957865
21150,"1744 W Avalon Dr, Phoenix, AZ 85015",136121.28125,225000,-88878.71875,1221.549072265625,0.06514928385416667
